slug,ref,filename,n_cells,n_code_cells,n_md_cells,n_md_chars,n_code_chars,first_md,config_lb_max,config_lb_list,n_config_lb,lb_prefix_max,n_lb_prefix,bare_score_max,bare_score_min,n_bare_scores,best_score,feat__uses_perch,feat__uses_perch_v2,feat__uses_birdnet,feat__uses_sed,feat__uses_protossm,feat__uses_residual_ssm,feat__uses_efficientnet,feat__uses_hgnet,feat__uses_convnext,feat__uses_resnet,feat__uses_passt,feat__uses_beats,feat__uses_mae,feat__uses_tucker,feat__uses_mlp_probes,feat__uses_train_audio,feat__aug_mixup,feat__aug_cutmix,feat__aug_specaugment,feat__aug_time_shift,feat__aug_flip,feat__aug_clipping,feat__aug_gain,feat__loss_focal,feat__loss_bce,feat__loss_softauc,feat__ssl_pseudo,feat__ssl_iterative,feat__tweak_A_per_class,feat__tweak_C_residual,feat__tweak_D_hour_smooth,feat__tweak_E_wide_mlp,feat__tweak_F_flip_tta,feat__tweak_G_birdnet_weight,feat__sonotype_mirror,feat__site_hour_prior,feat__rank_aware,feat__file_confidence,feat__adaptive_delta,feat__uses_onnx,feat__uses_torch,feat__uses_tf,feat__val_groupkfold,feat__val_stratified,feat__ext_data,n_fork_refs,fork_refs,num__n_windows,num__window_sec,num__lambda_prior,num__rank_power,num__file_conf_power,num__alpha_blend,num__correction_weight,num__lambda_in_apply_prior,num__ensemble_w_mapped,title_score,num__n_classes,author_lb_best,author_lb_rank,totalVotes,lastRunTime,score,bucket
yash9439__birdclef2026-timeoptimized,yash9439/birdclef2026-timeoptimized,birdclef2026-timeoptimized.ipynb,45,25.0,20.0,3005.0,96211,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,0.0,,12.0,5.0,,,,,,,,,,0.951,34.0,119,2026-03-26 09:36:36.637000,0.951,4.elite_0.948-0.955
yash9439__pantanal-distill-birdclef2026-improvement,yash9439/pantanal-distill-birdclef2026-improvement,pantanal-distill-birdclef2026-improvement.ipynb,45,25.0,20.0,3195.0,100876,"## Setup
Install dependencies and configure environment.",,,0,,0,0.924,0.924,1,0.924,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,,0.951,34.0,268,2026-03-24 22:55:21.517000,0.951,4.elite_0.948-0.955
yashanathaniel__birdclef-2026-perch-v2-0-908,yashanathaniel/birdclef-2026-perch-v2-0-908,birdclef-2026-perch-v2-0-908.ipynb,59,21.0,38.0,7675.0,27547,"
---

# BirdCLEF 2026 | Perch v2 + Event Smoothing | Public LB 0.908

## Overview

Inference-only notebook built on top of the public Perch v2 starter. Achieves **0.908 public LB** through targeted improvements to the temporal smoothing strategy and probability calibration, without changing the core model or probe architecture.

No GPU required. Runs fully on CPU within Kaggle's time limit.

---

",,,0,0.908,1,0.908,0.902,4,0.908,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,0.908,,0.939,1344.0,117,2026-03-21 02:31:34.943000,0.908,1.low_0.900-0.925
yashanathaniel__birdclef2026-public-blend-v6-0-892,yashanathaniel/birdclef2026-public-blend-v6-0-892,birdclef2026-public-blend-v6-0-892.ipynb,11,5.0,6.0,859.0,27891,"# **FOREWORD**

This is adapted from 2 public kernels -
1. [LB 0.872](https://www.kaggle.com/code/tonylica/birdclef-lb-0-872-0-862-16mins-runtime)
2. [LB 0.862](https://www.kaggle.com/code/aidensong123/birdclef-2026-sed-baseline-lb-0-862)

**Improvements applied (v7):** 
- ✅ **Overlapping chunks** — 50% stride (2.5 s), so boundary bird calls are always captured by ≥2 windows (n_windows = 2×n_chunk",,,0,0.872,2,0.996,0.862,4,0.872,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2.0,aidensong123/birdclef-2026-sed-baseline-lb-0-862|tonylica/birdclef-lb-0-872-0-862-16mins-runtime,,,,,,,,,,0.872,,0.939,1344.0,81,2026-03-17 19:25:10.493000,0.872,0.weak_<0.900
yashanathaniel__perch-v2-starter-train-infer-0-906,yashanathaniel/perch-v2-starter-train-infer-0-906,perch-v2-starter-train-infer-0-906.ipynb,22,21.0,1.0,4556.0,46404,"# BirdCLEF 2026 — Perch v2 + MLP Probe | Public LB 0.906

## Overview

Inference-only notebook built on top of the public Perch v2 starter. Achieves **0.906 public LB** through a stacking pipeline that combines Google's Perch v2 bird vocalization embeddings with a classwise MLP probe, metadata priors, and temporal smoothing.

No GPU required. Runs fully on CPU within Kaggle's time limit.

---

## ",,,0,0.906,1,0.906,0.899,4,0.906,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,0.906,,0.939,1344.0,76,2026-03-20 15:18:24.813000,0.906,1.low_0.900-0.925
yashanathaniel__perch-v2-starter-train-infer-mlp-0-905,yashanathaniel/perch-v2-starter-train-infer-mlp-0-905,perch-v2-starter-train-infer-mlp-0-905.ipynb,22,21.0,1.0,1978.0,44948,"## MLP Probe — Change Log

**Base:** perch-v2-lgbm (LB 0.905)

**What changed:** Replaced LightGBM classwise probe with a small MLP (Multi-Layer Perceptron).

### Motivation

Perch v2 produces 1536-dimensional embeddings that live in a non-linear semantic space. The previous LightGBM probe (max_depth=3) was intentionally shallow to avoid overfitting on the small training set (708 windows, 59 files",,,0,0.905,1,0.905,0.905,1,0.905,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,,12.0,5.0,,,,,,,,0.905,,0.939,1344.0,93,2026-03-20 06:58:00.723000,0.905,1.low_0.900-0.925
yashanathaniel__simplerun-perch-v2embedprobe-bayesian-0-912,yashanathaniel/simplerun-perch-v2embedprobe-bayesian-0-912,simplerun-perch-v2embedprobe-bayesian-0-912.ipynb,67,22.0,45.0,6522.0,32309,"---

# ~ BirdCLEF 2026: Perch Embedding Probe ~
*Wildlife species identification from Pantanal soundscapes*

---",,,0,,0,,,0,,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1.0,jaejohn/perch-v2-starter-train-infer,12.0,5.0,,,,,,,,,,0.939,1344.0,101,2026-03-23 01:40:30.280000,0.939,2.mid_0.925-0.940
youssefmo942009__0-947-lb-improved,youssefmo942009/0-947-lb-improved,0-947-lb-improved.ipynb,1,1.0,0.0,0.0,71294,,,,0,,0,,,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,0.6,,,0.948,180.0,48,2026-05-15 00:50:36.180000,0.948,4.elite_0.948-0.955
youssefmo942009__birdclef-26-onnx-perch-dual-ssms-vectorized-mlp,youssefmo942009/birdclef-26-onnx-perch-dual-ssms-vectorized-mlp,birdclef-26-onnx-perch-dual-ssms-vectorized-mlp.ipynb,28,27.0,1.0,3557.0,70135,"***

# BirdCLEF 2026: Fast ONNX Perch + Dual SSMs & Vectorized MLP Probes
**An advanced, multi-stage audio classification pipeline optimized for rapid CPU inference and high-fidelity temporal reasoning.**

This notebook implements a state-of-the-art inference pipeline for bird vocalization detection. By porting Google's Perch v2 model to ONNX, we achieve a massive speedup on CPU. Building on top o",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,180.0,8,2026-04-26 04:11:20.440000,0.948,4.elite_0.948-0.955
youssefmo942009__edits-birdclef-2026-perch-v2-protossm-0-925,youssefmo942009/edits-birdclef-2026-perch-v2-protossm-0-925,edits-birdclef-2026-perch-v2-protossm-0-925.ipynb,6,3.0,3.0,6914.0,58374,"<div style=""background: linear-gradient(135deg, #0a1a0a 0%, #1a3a1a 50%, #0d2b0d 100%); padding: 45px 20px; border-radius: 12px; text-align: center; font-family: 'Segoe UI', Roboto, Helvetica, Arial, sans-serif; box-shadow: 0 12px 24px rgba(0,0,0,0.6); border: 1px solid rgba(0,230,118,0.15); position: relative; overflow: hidden;"">
    <div style=""position: absolute; top: -30px; left: -20px; width:",,,0,,0,0.946,0.826,5,0.946,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,180.0,9,2026-05-10 17:57:49.287000,0.948,4.elite_0.948-0.955
youssefmo942009__edits-on-birdclef-protossm-efficientnet-sed,youssefmo942009/edits-on-birdclef-protossm-efficientnet-sed,edits-on-birdclef-protossm-efficientnet-sed.ipynb,4,3.0,1.0,446.0,46323,"## 🙏 Credits

# This notebook ensembles two excellent public BirdCLEF 2026 works: [Maryna Borovska](https://www.kaggle.com/marynaborovska)’s [ProtoSSM / Two-Pass SSM notebook](https://www.kaggle.com/code/marynaborovska/birdclef-26-two-pass-ssm-advanced-pp) and [Tucker Arrants](https://www.kaggle.com/tuckerarrants)’s [EfficientNet Distilled SED notebook](https://www.kaggle.com/code/tuckerarrants/bc",,,0,,0,,,0,,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,2.0,marynaborovska/birdclef-26-two-pass-ssm-advanced-pp|tuckerarrants/bc2026-distilled-sed,12.0,5.0,0.4,0.4,,0.4,0.35,0.4,,,,0.948,180.0,134,2026-05-01 00:28:41.120000,0.948,4.elite_0.948-0.955
youssefmo942009__lb-0-948,youssefmo942009/lb-0-948,lb-0-948.ipynb,1,1.0,0.0,0.0,76221,,,,0,,0,,,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,0.6,,,0.948,180.0,121,2026-05-16 13:23:22.693000,0.948,4.elite_0.948-0.955
youssefmo942009__set-seed-for-same-lb-score,youssefmo942009/set-seed-for-same-lb-score,set-seed-for-same-lb-score.ipynb,27,27.0,0.0,0.0,73083,,,,0,,0,,,0,,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,180.0,18,2026-05-07 08:31:12.710000,0.948,4.elite_0.948-0.955
youssefmo942009__small-tweaks-on-lb-score-0-947,youssefmo942009/small-tweaks-on-lb-score-0-947,small-tweaks-on-lb-score-0-947.ipynb,1,1.0,0.0,0.0,66714,,,,0,,0,,,0,,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,180.0,33,2026-05-13 19:59:18.297000,0.948,4.elite_0.948-0.955
youssefmo942009__version-3-lgbm,youssefmo942009/version-3-lgbm,version-3-lgbm.ipynb,21,20.0,1.0,86.0,70970,"## BirdCLEF 2026 — ProtoSSM Inference Pipeline
Install dependencies and run inference.",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,234.0,0.948,180.0,68,2026-04-19 13:21:14.950000,0.948,4.elite_0.948-0.955
youssefmo942009__version-4,youssefmo942009/version-4,version-4.ipynb,27,27.0,0.0,0.0,71125,,,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.948,180.0,9,2026-04-24 12:03:12.467000,0.948,4.elite_0.948-0.955
yuki16__bird-clef2026-baseline-perch-protossm-sed30-blend,yuki16/bird-clef2026-baseline-perch-protossm-sed30-blend,bird-clef2026-baseline-perch-protossm-sed30-blend.ipynb,14,13.0,1.0,1046.0,49023,"# Bird_CLEF2026_baseline_perch_protossm_sed_blend

**Approach:** Perch ONNX embeddings + LightProtoSSM sequence model + SED blend

**Why this beats EfficientNet (0.766 → target ~0.94):**
- Backbone: Perch (bioacoustic-pretrained) instead of ImageNet EfficientNet
- Sequence model: LightProtoSSM captures temporal context across 12 windows
- Post-processing: prior tables, MLP probes, ResidualSSM corr",,,0,,0,0.939,0.937,2,0.939,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,,0.4,0.4,0.3,0.4,,,,0.948,358.0,6,2026-05-06 09:16:35.767000,0.948,4.elite_0.948-0.955
yuriygreben__birdclef-26-onnx-perch-dual-ssms-vectorized-mlp,yuriygreben/birdclef-26-onnx-perch-dual-ssms-vectorized-mlp,birdclef-26-onnx-perch-dual-ssms-vectorized-mlp.ipynb,28,27.0,1.0,3557.0,70135,"***

# BirdCLEF 2026: Fast ONNX Perch + Dual SSMs & Vectorized MLP Probes
**An advanced, multi-stage audio classification pipeline optimized for rapid CPU inference and high-fidelity temporal reasoning.**

This notebook implements a state-of-the-art inference pipeline for bird vocalization detection. By porting Google's Perch v2 model to ONNX, we achieve a massive speedup on CPU. Building on top o",,,0,,0,,,0,,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,0.0,,12.0,5.0,0.4,0.4,0.4,0.4,0.3,0.4,,,,0.949,125.0,84,2026-04-25 19:05:46.203000,0.949,4.elite_0.948-0.955
yuriygreben__birdclef-26-protossm-mlp-ensemble-perch-v2,yuriygreben/birdclef-26-protossm-mlp-ensemble-perch-v2,birdclef-26-protossm-mlp-ensemble-perch-v2.ipynb,52,32.0,20.0,5315.0,107830,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0,,0,0.929,0.929,1,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,,0.949,125.0,173,2026-04-05 09:00:20.050000,0.949,4.elite_0.948-0.955
yuriygreben__birdclef-26-protossm-residual-boost,yuriygreben/birdclef-26-protossm-residual-boost,birdclef-26-protossm-residual-boost.ipynb,47,26.0,21.0,9616.0,106444,"## BirdCLEF 2026: ProtoSSM v5 (Enhanced Pantanal Pipeline) + Accuracy Improvements

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch -> ProtoSSM_v5(pass1) + MLP -> ensemble -> ResidualSSM(p",,,0,,0,,,0,,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,,0.949,125.0,21,2026-03-31 08:20:53.797000,0.949,4.elite_0.948-0.955
yuriygreben__birdclef-26-protossm-v5-time-optimised,yuriygreben/birdclef-26-protossm-v5-time-optimised,birdclef-26-protossm-v5-time-optimised.ipynb,46,25.0,21.0,9642.0,103069,"## BirdCLEF 2026: ProtoSSM v5 (Enhanced Pantanal Pipeline)

Welcome to the operationalized submission pipeline for the BirdCLEF 2026 competition. This notebook implements ProtoSSM v5, a highly optimized, two-pass bioacoustic classification architecture designed to tackle the diverse soundscapes of the Brazilian Pantanal (234 taxa).

This approach moves beyond standard Transformer architectures by ",,,0,,0,,,0,,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,,0.949,125.0,73,2026-04-15 19:33:23.300000,0.949,4.elite_0.948-0.955
yuriygreben__multimodal-ensemble-onnx-bioclip-zero-shot,yuriygreben/multimodal-ensemble-onnx-bioclip-zero-shot,multimodal-ensemble-onnx-bioclip-zero-shot.ipynb,35,17.0,18.0,10015.0,47951,"***

# BirdCLEF 2026: End-to-End Multimodal Ensemble 
**[ONNX + Pseudo-Labelling + Zero-Shot Alignment]**

This notebook implements a robust, end-to-end machine learning pipeline designed for the BirdCLEF 2026 bioacoustics challenge. It tackles the core difficulties of environmental audio classification—extreme class imbalance, domain shift between clean focal audio and noisy soundscapes, spatial ",,,0,,0,,,0,,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,0.0,,,,,,,,,,,,,0.949,125.0,18,2026-04-20 08:51:46.863000,0.949,4.elite_0.948-0.955
yusufmurtaza01__birdclef-2026,yusufmurtaza01/birdclef-2026,birdclef-2026.ipynb,52,32.0,20.0,5315.0,107638,"# BirdCLEF+ 2026 | Improved Ensemble with Parameter Adjustments

### Expected Kaggle inputs:
- competition data `BirdCLEF+ 2026`
- TensorFlow 2.20 wheels dataset
- `perch_v2_cpu` model dataset
- cached full-file Perch outputs dataset _`perch-meta`_ (`full_perch_meta.parquet`, `full_perch_arrays.npz`)

#### Pipeline: `Perch → ProtoSSM_v5(pass1) + MLP → ensemble → ResidualSSM(pass2) → TTA → per-taxo",,,0,,0,0.929,0.929,1,0.929,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,0.0,,12.0,5.0,,0.5,,,,,,,,0.948,312.0,80,2026-04-17 05:09:59.217000,0.948,4.elite_0.948-0.955
